order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FJUL79202601,06-Jul-22,789202,25891601,100,09-Jul-22,09-Jul-22,100,1,1,1
FJUL77520602,06-Jul-22,789520,25891601,104,07-Jul-22,08-Jul-22,94,0,0,0
FJUL77103601,06-Jul-22,789103,25891601,96,07-Jul-22,09-Jul-22,96,1,0,1
FJUL79721601,06-Jul-22,789721,25891601,101,09-Jul-22,09-Jul-22,101,1,1,1
FJUL78121601,06-Jul-22,789121,25891601,76,08-Jul-22,09-Jul-22,76,1,0,1
FJUL77101601,06-Jul-22,789101,25891601,138,07-Jul-22,08-Jul-22,138,1,0,1
FJUL78101603,06-Jul-22,789101,25891601,111,08-Jul-22,08-Jul-22,89,0,1,0
FJUL77503603,06-Jul-22,789503,25891601,50,07-Jul-22,07-Jul-22,50,1,1,1
FJUL78220602,06-Jul-22,789220,25891601,94,08-Jul-22,08-Jul-22,94,1,1,1
FJUL78122601,06-Jul-22,789122,25891601,82,08-Jul-22,09-Jul-22,66,0,0,0
FJUL78621601,06-Jul-22,789621,25891601,151,08-Jul-22,08-Jul-22,151,1,1,1
FJUL79421601,06-Jul-22,789421,25891601,154,09-Jul-22,08-Jul-22,123,0,1,0
FJUL78501603,06-Jul-22,789501,25891601,135,08-Jul-22,08-Jul-22,135,1,1,1
FJUL78103402,06-Jul-22,789103,25891402,351,08-Jul-22,08-Jul-22,333,0,1,0
FJUL79220402,06-Jul-22,789220,25891402,492,09-Jul-22,09-Jul-22,492,1,1,1
FJUL79401603,06-Jul-22,789401,25891402,433,09-Jul-22,09-Jul-22,411,0,1,0
FJUL78422402,06-Jul-22,789422,25891402,432,08-Jul-22,07-Jul-22,432,1,1,1
FJUL78203602,06-Jul-22,789203,25891402,313,08-Jul-22,08-Jul-22,313,1,1,1
FJUL79403402,06-Jul-22,789403,25891402,471,09-Jul-22,10-Jul-22,471,1,0,1
FJUL78903502,06-Jul-22,789903,25891402,326,08-Jul-22,08-Jul-22,326,1,1,1
FJUL77122402,06-Jul-22,789122,25891402,263,07-Jul-22,07-Jul-22,237,0,1,0
FJUL79621402,06-Jul-22,789621,25891402,459,09-Jul-22,09-Jul-22,459,1,1,1
FJUL77622503,06-Jul-22,789622,25891402,332,07-Jul-22,08-Jul-22,332,1,0,1
FJUL77303201,06-Jul-22,789303,25891201,321,07-Jul-22,07-Jul-22,321,1,1,1
FJUL77603502,06-Jul-22,789603,25891201,334,07-Jul-22,07-Jul-22,334,1,1,1
FJUL78121601,06-Jul-22,789121,25891201,430,08-Jul-22,09-Jul-22,430,1,0,1
FJUL77420201,06-Jul-22,789420,25891201,267,07-Jul-22,09-Jul-22,267,1,0,1
FJUL77521303,06-Jul-22,789521,25891201,233,07-Jul-22,08-Jul-22,233,1,0,1
FJUL79521501,06-Jul-22,789521,25891201,239,09-Jul-22,10-Jul-22,191,0,0,0
FJUL79202601,06-Jul-22,789202,25891201,419,09-Jul-22,09-Jul-22,377,0,1,0
FJUL78421201,06-Jul-22,789421,25891201,485,08-Jul-22,07-Jul-22,461,0,1,0
FJUL79421201,06-Jul-22,789421,25891201,216,09-Jul-22,09-Jul-22,205,0,1,0
FJUL78102201,06-Jul-22,789102,25891201,176,08-Jul-22,09-Jul-22,167,0,0,0
FJUL78721201,06-Jul-22,789721,25891201,105,08-Jul-22,09-Jul-22,105,1,0,1
FJUL77422203,06-Jul-22,789422,25891201,480,07-Jul-22,09-Jul-22,480,1,0,1
FJUL77703501,06-Jul-22,789703,25891201,499,07-Jul-22,07-Jul-22,499,1,1,1
FJUL78501603,06-Jul-22,789501,25891201,333,08-Jul-22,08-Jul-22,333,1,1,1
FJUL79221501,06-Jul-22,789221,25891201,460,09-Jul-22,09-Jul-22,460,1,1,1
FJUL78702503,06-Jul-22,789702,25891201,420,08-Jul-22,08-Jul-22,378,0,1,0
FJUL78203602,06-Jul-22,789203,25891201,339,08-Jul-22,08-Jul-22,271,0,1,0
FJUL79203603,06-Jul-22,789203,25891201,400,09-Jul-22,09-Jul-22,400,1,1,1
FJUL78522201,06-Jul-22,789522,25891201,409,08-Jul-22,07-Jul-22,409,1,1,1
FJUL78520201,06-Jul-22,789520,25891201,491,08-Jul-22,11-Jul-22,442,0,0,0
FJUL77703501,06-Jul-22,789703,25891501,178,07-Jul-22,07-Jul-22,178,1,1,1
FJUL78703501,06-Jul-22,789703,25891501,190,08-Jul-22,08-Jul-22,190,1,1,1
FJUL77721501,06-Jul-22,789721,25891501,180,07-Jul-22,07-Jul-22,162,0,1,0
FJUL78721501,06-Jul-22,789721,25891501,147,08-Jul-22,08-Jul-22,147,1,1,1
FJUL77321501,06-Jul-22,789321,25891501,221,07-Jul-22,07-Jul-22,221,1,1,1
FJUL79702501,06-Jul-22,789702,25891501,146,09-Jul-22,09-Jul-22,139,0,1,0
FJUL79603501,06-Jul-22,789603,25891501,111,09-Jul-22,09-Jul-22,111,1,1,1
FJUL78401501,06-Jul-22,789401,25891501,100,08-Jul-22,08-Jul-22,90,0,1,0
FJUL79121501,06-Jul-22,789121,25891501,208,09-Jul-22,10-Jul-22,208,1,0,1
FJUL79903501,06-Jul-22,789903,25891501,243,09-Jul-22,10-Jul-22,231,0,0,0
FJUL77320503,06-Jul-22,789320,25891501,112,07-Jul-22,07-Jul-22,112,1,1,1
FJUL79320501,06-Jul-22,789320,25891501,196,09-Jul-22,09-Jul-22,176,0,1,0
FJUL79221501,06-Jul-22,789221,25891501,237,09-Jul-22,09-Jul-22,213,0,1,0
FJUL79122501,06-Jul-22,789122,25891501,230,09-Jul-22,11-Jul-22,184,0,0,0
FJUL79101501,06-Jul-22,789101,25891501,133,09-Jul-22,09-Jul-22,133,1,1,1
FJUL78102501,06-Jul-22,789102,25891501,242,08-Jul-22,10-Jul-22,242,1,0,1
FJUL79521501,06-Jul-22,789521,25891501,231,09-Jul-22,10-Jul-22,231,1,0,1
FJUL78402501,06-Jul-22,789402,25891501,215,08-Jul-22,08-Jul-22,215,1,1,1
FJUL77220501,06-Jul-22,789220,25891501,161,07-Jul-22,08-Jul-22,161,1,0,1
FJUL78220501,06-Jul-22,789220,25891501,217,08-Jul-22,09-Jul-22,217,1,0,1
FJUL78202503,06-Jul-22,789202,25891501,214,08-Jul-22,08-Jul-22,214,1,1,1
FJUL78503602,06-Jul-22,789503,25891602,148,08-Jul-22,08-Jul-22,148,1,1,1
FJUL78303602,06-Jul-22,789303,25891602,74,08-Jul-22,10-Jul-22,74,1,0,1
FJUL77102603,06-Jul-22,789102,25891602,113,07-Jul-22,07-Jul-22,113,1,1,1
FJUL79720602,06-Jul-22,789720,25891602,158,09-Jul-22,09-Jul-22,142,0,1,0
FJUL78203602,06-Jul-22,789203,25891602,121,08-Jul-22,08-Jul-22,121,1,1,1
FJUL77103602,06-Jul-22,789103,25891602,148,07-Jul-22,07-Jul-22,141,0,1,0
FJUL78221602,06-Jul-22,789221,25891602,63,08-Jul-22,08-Jul-22,57,0,1,0
FJUL78601602,06-Jul-22,789601,25891602,194,08-Jul-22,09-Jul-22,184,0,0,0
FJUL78320602,06-Jul-22,789320,25891602,61,08-Jul-22,08-Jul-22,61,1,1,1
FJUL77520602,06-Jul-22,789520,25891602,121,07-Jul-22,08-Jul-22,115,0,0,0
FJUL79520602,06-Jul-22,789520,25891602,115,09-Jul-22,12-Jul-22,103,0,0,0
FJUL78522602,06-Jul-22,789522,25891602,73,08-Jul-22,08-Jul-22,73,1,1,1
FJUL79522602,06-Jul-22,789522,25891602,136,09-Jul-22,10-Jul-22,136,1,0,1
FJUL78220602,06-Jul-22,789220,25891602,126,08-Jul-22,08-Jul-22,126,1,1,1
FJUL78603602,06-Jul-22,789603,25891602,77,08-Jul-22,08-Jul-22,77,1,1,1
FJUL77501602,06-Jul-22,789501,25891602,105,07-Jul-22,07-Jul-22,100,0,1,0
FJUL78501603,06-Jul-22,789501,25891101,486,08-Jul-22,08-Jul-22,486,1,1,1
FJUL79220402,06-Jul-22,789220,25891101,333,09-Jul-22,09-Jul-22,333,1,1,1
FJUL79201202,06-Jul-22,789201,25891101,500,09-Jul-22,09-Jul-22,450,0,1,0
FJUL77522101,06-Jul-22,789522,25891101,432,07-Jul-22,08-Jul-22,432,1,0,1
FJUL78303502,06-Jul-22,789303,25891101,350,08-Jul-22,08-Jul-22,315,0,1,0
FJUL78603602,06-Jul-22,789603,25891101,461,08-Jul-22,08-Jul-22,369,0,1,0
FJUL79703301,06-Jul-22,789703,25891101,481,09-Jul-22,09-Jul-22,481,1,1,1
FJUL79203603,06-Jul-22,789203,25891101,324,09-Jul-22,09-Jul-22,324,1,1,1
FJUL77702101,06-Jul-22,789702,25891101,341,07-Jul-22,07-Jul-22,341,1,1,1
FJUL78702503,06-Jul-22,789702,25891101,410,08-Jul-22,08-Jul-22,410,1,1,1
FJUL77221403,06-Jul-22,789221,25891101,412,07-Jul-22,07-Jul-22,412,1,1,1
FJUL78221602,06-Jul-22,789221,25891101,424,08-Jul-22,08-Jul-22,424,1,1,1
FJUL78103402,06-Jul-22,789103,25891101,469,08-Jul-22,08-Jul-22,469,1,1,1
FJUL79421101,06-Jul-22,789421,25891101,395,09-Jul-22,11-Jul-22,395,1,0,1
FJUL78621601,06-Jul-22,789621,25891101,380,08-Jul-22,08-Jul-22,380,1,1,1
FJUL79403303,06-Jul-22,789403,25891101,469,09-Jul-22,09-Jul-22,469,1,1,1
FJUL79401603,06-Jul-22,789401,25891101,427,09-Jul-22,09-Jul-22,427,1,1,1
FJUL79102603,06-Jul-22,789102,25891101,379,09-Jul-22,09-Jul-22,303,0,1,0
FJUL78420101,06-Jul-22,789420,25891101,457,08-Jul-22,09-Jul-22,434,0,0,0
FJUL78402501,06-Jul-22,789402,25891101,482,08-Jul-22,08-Jul-22,482,1,1,1
FJUL78603602,06-Jul-22,789603,25891401,258,08-Jul-22,08-Jul-22,258,1,1,1
FJUL78902401,06-Jul-22,789902,25891401,366,08-Jul-22,08-Jul-22,366,1,1,1
FJUL77621503,06-Jul-22,789621,25891401,251,07-Jul-22,07-Jul-22,226,0,1,0
FJUL79621603,06-Jul-22,789621,25891401,256,09-Jul-22,10-Jul-22,243,0,0,0
FJUL78622401,06-Jul-22,789622,25891401,226,08-Jul-22,08-Jul-22,226,1,1,1
FJUL77121603,06-Jul-22,789121,25891401,401,07-Jul-22,10-Jul-22,361,0,0,0
FJUL78102401,06-Jul-22,789102,25891401,314,08-Jul-22,08-Jul-22,314,1,1,1
FJUL79102603,06-Jul-22,789102,25891401,345,09-Jul-22,09-Jul-22,345,1,1,1
FJUL79702501,06-Jul-22,789702,25891401,263,09-Jul-22,09-Jul-22,263,1,1,1
FJUL77522403,06-Jul-22,789522,25891401,452,07-Jul-22,09-Jul-22,407,0,0,0
FJUL77422401,06-Jul-22,789422,25891401,285,07-Jul-22,10-Jul-22,285,1,0,1
FJUL77420401,06-Jul-22,789420,25891401,415,07-Jul-22,10-Jul-22,332,0,0,0
FJUL77101401,06-Jul-22,789101,25891401,491,07-Jul-22,07-Jul-22,393,0,1,0
FJUL77220401,06-Jul-22,789220,25891401,263,07-Jul-22,06-Jul-22,263,1,1,1
FJUL78220602,06-Jul-22,789220,25891401,375,08-Jul-22,08-Jul-22,375,1,1,1
FJUL79321401,06-Jul-22,789321,25891401,230,09-Jul-22,10-Jul-22,230,1,0,1
FJUL77102603,06-Jul-22,789102,25891603,77,07-Jul-22,07-Jul-22,77,1,1,1
FJUL77520603,06-Jul-22,789520,25891603,103,07-Jul-22,09-Jul-22,93,0,0,0
FJUL79102603,06-Jul-22,789102,25891603,130,09-Jul-22,09-Jul-22,124,0,1,0
FJUL78501603,06-Jul-22,789501,25891603,57,08-Jul-22,08-Jul-22,57,1,1,1
FJUL79603603,06-Jul-22,789603,25891603,173,09-Jul-22,10-Jul-22,173,1,0,1
FJUL78101603,06-Jul-22,789101,25891603,54,08-Jul-22,08-Jul-22,49,0,1,0
FJUL79401603,06-Jul-22,789401,25891603,87,09-Jul-22,09-Jul-22,87,1,1,1
FJUL77121603,06-Jul-22,789121,25891603,83,07-Jul-22,10-Jul-22,83,1,0,1
FJUL78121603,06-Jul-22,789121,25891603,175,08-Jul-22,08-Jul-22,175,1,1,1
FJUL77521603,06-Jul-22,789521,25891603,96,07-Jul-22,09-Jul-22,86,0,0,0
FJUL79521603,06-Jul-22,789521,25891603,149,09-Jul-22,08-Jul-22,142,0,1,0
FJUL77402603,06-Jul-22,789402,25891603,51,07-Jul-22,07-Jul-22,51,1,1,1
FJUL77421603,06-Jul-22,789421,25891603,121,07-Jul-22,09-Jul-22,97,0,0,0
FJUL77503603,06-Jul-22,789503,25891603,129,07-Jul-22,07-Jul-22,129,1,1,1
FJUL79303603,06-Jul-22,789303,25891603,191,09-Jul-22,09-Jul-22,191,1,1,1
FJUL78301603,06-Jul-22,789301,25891603,60,08-Jul-22,11-Jul-22,60,1,0,1
FJUL77203603,06-Jul-22,789203,25891603,159,07-Jul-22,07-Jul-22,151,0,1,0
FJUL79203603,06-Jul-22,789203,25891603,167,09-Jul-22,09-Jul-22,167,1,1,1
FJUL78601603,06-Jul-22,789601,25891603,103,08-Jul-22,08-Jul-22,82,0,1,0
FJUL77201603,06-Jul-22,789201,25891603,117,07-Jul-22,06-Jul-22,117,1,1,1
FJUL79201603,06-Jul-22,789201,25891603,119,09-Jul-22,08-Jul-22,119,1,1,1
FJUL77621603,06-Jul-22,789621,25891603,168,07-Jul-22,09-Jul-22,168,1,0,1
FJUL79621603,06-Jul-22,789621,25891603,70,09-Jul-22,10-Jul-22,70,1,0,1
FJUL79122603,06-Jul-22,789122,25891603,185,09-Jul-22,09-Jul-22,185,1,1,1
FJUL79102603,06-Jul-22,789102,25891202,286,09-Jul-22,09-Jul-22,286,1,1,1
FJUL77501602,06-Jul-22,789501,25891202,338,07-Jul-22,07-Jul-22,338,1,1,1
FJUL78501303,06-Jul-22,789501,25891202,167,08-Jul-22,09-Jul-22,167,1,0,1
FJUL79501202,06-Jul-22,789501,25891202,267,09-Jul-22,08-Jul-22,254,0,1,0
FJUL78622401,06-Jul-22,789622,25891202,125,08-Jul-22,08-Jul-22,125,1,1,1
FJUL79902503,06-Jul-22,789902,25891202,196,09-Jul-22,09-Jul-22,196,1,1,1
FJUL77221403,06-Jul-22,789221,25891202,303,07-Jul-22,07-Jul-22,242,0,1,0
FJUL78221602,06-Jul-22,789221,25891202,183,08-Jul-22,08-Jul-22,183,1,1,1
FJUL79221501,06-Jul-22,789221,25891202,479,09-Jul-22,09-Jul-22,479,1,1,1
FJUL79301202,06-Jul-22,789301,25891202,271,09-Jul-22,09-Jul-22,271,1,1,1
FJUL79103202,06-Jul-22,789103,25891202,140,09-Jul-22,09-Jul-22,112,0,1,0
FJUL77422203,06-Jul-22,789422,25891202,128,07-Jul-22,09-Jul-22,102,0,0,0
FJUL79422202,06-Jul-22,789422,25891202,306,09-Jul-22,09-Jul-22,306,1,1,1
FJUL77101401,06-Jul-22,789101,25891202,181,07-Jul-22,07-Jul-22,181,1,1,1
FJUL78101603,06-Jul-22,789101,25891202,116,08-Jul-22,08-Jul-22,116,1,1,1
FJUL78401501,06-Jul-22,789401,25891202,450,08-Jul-22,08-Jul-22,450,1,1,1
FJUL78201202,06-Jul-22,789201,25891202,190,08-Jul-22,09-Jul-22,190,1,0,1
FJUL79201202,06-Jul-22,789201,25891202,376,09-Jul-22,09-Jul-22,376,1,1,1
FJUL77720202,06-Jul-22,789720,25891202,271,07-Jul-22,07-Jul-22,271,1,1,1
FJUL78202503,06-Jul-22,789202,25891202,116,08-Jul-22,08-Jul-22,116,1,1,1
FJUL78321202,06-Jul-22,789321,25891202,444,08-Jul-22,08-Jul-22,444,1,1,1
FJUL77422401,06-Jul-22,789422,25891303,72,07-Jul-22,10-Jul-22,72,1,0,1
FJUL79203603,06-Jul-22,789203,25891303,45,09-Jul-22,09-Jul-22,43,0,1,0
FJUL77103602,06-Jul-22,789103,25891303,99,07-Jul-22,07-Jul-22,79,0,1,0
FJUL77201503,06-Jul-22,789201,25891303,75,07-Jul-22,07-Jul-22,75,1,1,1
FJUL77301502,06-Jul-22,789301,25891303,75,07-Jul-22,07-Jul-22,71,0,1,0
FJUL79522303,06-Jul-22,789522,25891303,59,09-Jul-22,09-Jul-22,59,1,1,1
FJUL78102401,06-Jul-22,789102,25891303,46,08-Jul-22,08-Jul-22,41,0,1,0
FJUL79720602,06-Jul-22,789720,25891303,100,09-Jul-22,09-Jul-22,100,1,1,1
FJUL78501303,06-Jul-22,789501,25891303,65,08-Jul-22,09-Jul-22,65,1,0,1
FJUL79702501,06-Jul-22,789702,25891303,94,09-Jul-22,09-Jul-22,89,0,1,0
FJUL77202303,06-Jul-22,789202,25891303,78,07-Jul-22,07-Jul-22,78,1,1,1
FJUL79503303,06-Jul-22,789503,25891303,87,09-Jul-22,09-Jul-22,83,0,1,0
FJUL78403303,06-Jul-22,789403,25891303,61,08-Jul-22,08-Jul-22,61,1,1,1
FJUL79403303,06-Jul-22,789403,25891303,62,09-Jul-22,09-Jul-22,62,1,1,1
FJUL78902401,06-Jul-22,789902,25891303,92,08-Jul-22,08-Jul-22,83,0,1,0
FJUL77903303,06-Jul-22,789903,25891303,35,07-Jul-22,08-Jul-22,35,1,0,1
FJUL79903501,06-Jul-22,789903,25891303,65,09-Jul-22,10-Jul-22,59,0,0,0
FJUL77521303,06-Jul-22,789521,25891303,96,07-Jul-22,08-Jul-22,96,1,0,1
FJUL79603401,07-Jul-22,789603,25891203,388,09-Jul-22,10-Jul-22,388,1,0,1
FJUL710603403,07-Jul-22,789603,25891203,169,10-Jul-22,10-Jul-22,169,1,1,1
FJUL79401501,07-Jul-22,789401,25891203,146,09-Jul-22,09-Jul-22,139,0,1,0
FJUL79203203,07-Jul-22,789203,25891203,168,09-Jul-22,09-Jul-22,168,1,1,1
FJUL710220303,07-Jul-22,789220,25891203,180,10-Jul-22,10-Jul-22,171,0,1,0
FJUL710703203,07-Jul-22,789703,25891203,171,10-Jul-22,10-Jul-22,171,1,1,1
FJUL710721303,07-Jul-22,789721,25891203,268,10-Jul-22,10-Jul-22,241,0,1,0
FJUL79522503,07-Jul-22,789522,25891203,135,09-Jul-22,12-Jul-22,135,1,0,1
FJUL78403402,07-Jul-22,789403,25891203,432,08-Jul-22,08-Jul-22,432,1,1,1
FJUL79301203,07-Jul-22,789301,25891203,303,09-Jul-22,08-Jul-22,273,0,1,0
FJUL710301203,07-Jul-22,789301,25891203,312,10-Jul-22,13-Jul-22,312,1,0,1
FJUL710321203,07-Jul-22,789321,25891203,186,10-Jul-22,10-Jul-22,186,1,1,1
FJUL78601203,07-Jul-22,789601,25891203,235,08-Jul-22,11-Jul-22,223,0,0,0
FJUL710601301,07-Jul-22,789601,25891203,274,10-Jul-22,10-Jul-22,274,1,1,1
FJUL79402602,07-Jul-22,789402,25891203,195,09-Jul-22,09-Jul-22,175,0,1,0
FJUL710402401,07-Jul-22,789402,25891203,178,10-Jul-22,10-Jul-22,178,1,1,1
FJUL78520502,07-Jul-22,789520,25891203,470,08-Jul-22,10-Jul-22,376,0,0,0
FJUL79520203,07-Jul-22,789520,25891203,426,09-Jul-22,11-Jul-22,405,0,0,0
FJUL79102402,07-Jul-22,789102,25891302,34,09-Jul-22,09-Jul-22,32,0,1,0
FJUL78622503,07-Jul-22,789622,25891302,93,08-Jul-22,08-Jul-22,93,1,1,1
FJUL78603503,07-Jul-22,789603,25891302,56,08-Jul-22,08-Jul-22,56,1,1,1
FJUL79321403,07-Jul-22,789321,25891302,60,09-Jul-22,09-Jul-22,54,0,1,0
FJUL79420302,07-Jul-22,789420,25891302,26,09-Jul-22,12-Jul-22,25,0,0,0
FJUL79220603,07-Jul-22,789220,25891302,21,09-Jul-22,09-Jul-22,21,1,1,1
FJUL78201503,07-Jul-22,789201,25891302,70,08-Jul-22,08-Jul-22,56,0,1,0
FJUL79521302,07-Jul-22,789521,25891302,39,09-Jul-22,11-Jul-22,35,0,0,0
FJUL710521302,07-Jul-22,789521,25891302,40,10-Jul-22,12-Jul-22,40,1,0,1
FJUL78103603,07-Jul-22,789103,25891302,56,08-Jul-22,08-Jul-22,53,0,1,0
FJUL79103302,07-Jul-22,789103,25891302,69,09-Jul-22,11-Jul-22,69,1,0,1
FJUL710202302,07-Jul-22,789202,25891302,36,10-Jul-22,10-Jul-22,36,1,1,1
FJUL710720502,07-Jul-22,789720,25891302,51,10-Jul-22,10-Jul-22,51,1,1,1
FJUL79703302,07-Jul-22,789703,25891302,20,09-Jul-22,10-Jul-22,20,1,0,1
FJUL710402401,07-Jul-22,789402,25891302,49,10-Jul-22,10-Jul-22,49,1,1,1
FJUL710721303,07-Jul-22,789721,25891301,65,10-Jul-22,10-Jul-22,62,0,1,0
FJUL710420402,07-Jul-22,789420,25891301,23,10-Jul-22,13-Jul-22,22,0,0,0
FJUL79102402,07-Jul-22,789102,25891301,52,09-Jul-22,09-Jul-22,52,1,1,1
FJUL78122301,07-Jul-22,789122,25891301,78,08-Jul-22,10-Jul-22,70,0,0,0
FJUL710122301,07-Jul-22,789122,25891301,43,10-Jul-22,13-Jul-22,41,0,0,0
FJUL710720502,07-Jul-22,789720,25891301,23,10-Jul-22,10-Jul-22,22,0,1,0
FJUL79321403,07-Jul-22,789321,25891301,97,09-Jul-22,09-Jul-22,97,1,1,1
FJUL710203602,07-Jul-22,789203,25891301,56,10-Jul-22,10-Jul-22,56,1,1,1
FJUL710601301,07-Jul-22,789601,25891301,38,10-Jul-22,10-Jul-22,34,0,1,0
FJUL78201301,07-Jul-22,789201,25891301,55,08-Jul-22,07-Jul-22,55,1,1,1
FJUL79402602,07-Jul-22,789402,25891301,66,09-Jul-22,09-Jul-22,66,1,1,1
FJUL79903301,07-Jul-22,789903,25891301,63,09-Jul-22,12-Jul-22,60,0,0,0
FJUL78702402,07-Jul-22,789702,25891301,98,08-Jul-22,08-Jul-22,78,0,1,0
FJUL79301301,07-Jul-22,789301,25891301,26,09-Jul-22,09-Jul-22,26,1,1,1
FJUL710301301,07-Jul-22,789301,25891301,92,10-Jul-22,10-Jul-22,92,1,1,1
FJUL710303501,07-Jul-22,789303,25891301,55,10-Jul-22,10-Jul-22,55,1,1,1
FJUL79220603,07-Jul-22,789220,25891301,43,09-Jul-22,09-Jul-22,43,1,1,1
FJUL78401301,07-Jul-22,789401,25891301,80,08-Jul-22,08-Jul-22,72,0,1,0
FJUL79601102,07-Jul-22,789601,25891102,466,09-Jul-22,12-Jul-22,466,1,0,1
FJUL78622503,07-Jul-22,789622,25891102,303,08-Jul-22,08-Jul-22,273,0,1,0
FJUL78503102,07-Jul-22,789503,25891102,357,08-Jul-22,08-Jul-22,357,1,1,1
FJUL78202102,07-Jul-22,789202,25891102,451,08-Jul-22,07-Jul-22,451,1,1,1
FJUL78103603,07-Jul-22,789103,25891102,398,08-Jul-22,08-Jul-22,378,0,1,0
FJUL79421102,07-Jul-22,789421,25891102,392,09-Jul-22,10-Jul-22,353,0,0,0
FJUL78320102,07-Jul-22,789320,25891102,452,08-Jul-22,07-Jul-22,452,1,1,1
FJUL78703601,07-Jul-22,789703,25891102,303,08-Jul-22,08-Jul-22,273,0,1,0
FJUL710703102,07-Jul-22,789703,25891102,352,10-Jul-22,09-Jul-22,352,1,1,1
FJUL78702402,07-Jul-22,789702,25891102,414,08-Jul-22,08-Jul-22,331,0,1,0
FJUL79101102,07-Jul-22,789101,25891102,419,09-Jul-22,12-Jul-22,419,1,0,1
FJUL710101603,07-Jul-22,789101,25891102,382,10-Jul-22,10-Jul-22,382,1,1,1
FJUL78203501,07-Jul-22,789203,25891102,306,08-Jul-22,08-Jul-22,245,0,1,0
FJUL710203102,07-Jul-22,789203,25891102,404,10-Jul-22,13-Jul-22,404,1,0,1
FJUL710122502,07-Jul-22,789122,25891502,196,10-Jul-22,10-Jul-22,176,0,1,0
FJUL710121603,07-Jul-22,789121,25891502,177,10-Jul-22,13-Jul-22,177,1,0,1
FJUL78520502,07-Jul-22,789520,25891502,123,08-Jul-22,10-Jul-22,98,0,0,0
FJUL710520603,07-Jul-22,789520,25891502,211,10-Jul-22,11-Jul-22,211,1,0,1
FJUL78103603,07-Jul-22,789103,25891502,115,08-Jul-22,08-Jul-22,109,0,1,0
FJUL710902602,07-Jul-22,789902,25891502,159,10-Jul-22,10-Jul-22,143,0,1,0
FJUL78720502,07-Jul-22,789720,25891502,231,08-Jul-22,08-Jul-22,231,1,1,1
FJUL710720502,07-Jul-22,789720,25891502,236,10-Jul-22,10-Jul-22,236,1,1,1
FJUL710401503,07-Jul-22,789401,25891502,147,10-Jul-22,10-Jul-22,147,1,1,1
FJUL710403602,07-Jul-22,789403,25891502,159,10-Jul-22,10-Jul-22,143,0,1,0
FJUL79402602,07-Jul-22,789402,25891502,144,09-Jul-22,09-Jul-22,144,1,1,1
FJUL78522502,07-Jul-22,789522,25891502,149,08-Jul-22,09-Jul-22,149,1,0,1
FJUL710421502,07-Jul-22,789421,25891502,245,10-Jul-22,10-Jul-22,221,0,1,0
FJUL78520403,07-Jul-22,789520,25891403,473,08-Jul-22,09-Jul-22,449,0,0,0
FJUL79403501,07-Jul-22,789403,25891403,275,09-Jul-22,09-Jul-22,275,1,1,1
FJUL79520403,07-Jul-22,789520,25891403,289,09-Jul-22,08-Jul-22,275,0,1,0
FJUL79421403,07-Jul-22,789421,25891403,205,09-Jul-22,08-Jul-22,185,0,1,0
FJUL79402602,07-Jul-22,789402,25891403,457,09-Jul-22,09-Jul-22,411,0,1,0
FJUL79321403,07-Jul-22,789321,25891403,334,09-Jul-22,09-Jul-22,334,1,1,1
FJUL710320403,07-Jul-22,789320,25891403,264,10-Jul-22,12-Jul-22,264,1,0,1
FJUL78422403,07-Jul-22,789422,25891403,303,08-Jul-22,07-Jul-22,303,1,1,1
FJUL710501601,07-Jul-22,789501,25891403,202,10-Jul-22,10-Jul-22,202,1,1,1
FJUL78420603,07-Jul-22,789420,25891403,478,08-Jul-22,09-Jul-22,478,1,0,1
FJUL79603403,07-Jul-22,789603,25891403,317,09-Jul-22,09-Jul-22,317,1,1,1
FJUL710603403,07-Jul-22,789603,25891403,228,10-Jul-22,10-Jul-22,228,1,1,1
FJUL78221403,07-Jul-22,789221,25891403,389,08-Jul-22,07-Jul-22,389,1,1,1
FJUL78703403,07-Jul-22,789703,25891403,323,08-Jul-22,07-Jul-22,307,0,1,0
FJUL79703601,07-Jul-22,789703,25891403,246,09-Jul-22,09-Jul-22,246,1,1,1
FJUL710102503,07-Jul-22,789102,25891403,312,10-Jul-22,10-Jul-22,312,1,1,1
FJUL710101603,07-Jul-22,789101,25891403,471,10-Jul-22,10-Jul-22,471,1,1,1
FJUL79303403,07-Jul-22,789303,25891403,287,09-Jul-22,09-Jul-22,287,1,1,1
FJUL79702601,07-Jul-22,789702,25891403,246,09-Jul-22,09-Jul-22,234,0,1,0
FJUL78622503,07-Jul-22,789622,25891503,154,08-Jul-22,08-Jul-22,154,1,1,1
FJUL79622503,07-Jul-22,789622,25891503,239,09-Jul-22,09-Jul-22,239,1,1,1
FJUL79121602,07-Jul-22,789121,25891503,155,09-Jul-22,11-Jul-22,155,1,0,1
FJUL710403503,07-Jul-22,789403,25891503,190,10-Jul-22,13-Jul-22,152,0,0,0
FJUL710503503,07-Jul-22,789503,25891503,138,10-Jul-22,10-Jul-22,138,1,1,1
FJUL78103603,07-Jul-22,789103,25891503,172,08-Jul-22,08-Jul-22,163,0,1,0
FJUL710401503,07-Jul-22,789401,25891503,138,10-Jul-22,10-Jul-22,138,1,1,1
FJUL78603503,07-Jul-22,789603,25891503,245,08-Jul-22,08-Jul-22,245,1,1,1
